,Country,Year,Commodity,Flow,Trade (USD)
1186,Estonia,1997,Articles of rare earths/metals nes,Export,1252505.0
1187,Estonia,1996,Articles of rare earths/metals nes,Export,177173.0
1188,Estonia,1995,Articles of rare earths/metals nes,Import,755.0
1189,Estonia,1995,Articles of rare earths/metals nes,Export,897432.0
1190,Ethiopia,2016,Articles of rare earths/metals nes,Import,7015.0
1191,Ethiopia,2015,Articles of rare earths/metals nes,Import,159922.0
1192,Ethiopia,2014,Articles of rare earths/metals nes,Import,5935.0
1193,Ethiopia,2014,Articles of rare earths/metals nes,Export,54.0
1194,Ethiopia,2013,Articles of rare earths/metals nes,Import,97908.0
1195,Ethiopia,2012,Articles of rare earths/metals nes,Import,18377.0
1196,Ethiopia,2011,Articles of rare earths/metals nes,Import,16272.0
1197,Ethiopia,2010,Articles of rare earths/metals nes,Import,3987.0
1198,Ethiopia,2009,Articles of rare earths/metals nes,Import,48.0
1199,Ethiopia,2008,Articles of rare earths/metals nes,Import,957.0
1200,Ethiopia,2008,Articles of rare earths/metals nes,Export,4854.0
1201,Ethiopia,2007,Articles of rare earths/metals nes,Import,1663.0
1202,Ethiopia,2007,Articles of rare earths/metals nes,Export,102.0
1203,Ethiopia,2006,Articles of rare earths/metals nes,Import,762.0
1204,Ethiopia,2002,Articles of rare earths/metals nes,Import,19.0
1205,Ethiopia,2001,Articles of rare earths/metals nes,Import,95.0
1206,Ethiopia,1997,Articles of rare earths/metals nes,Import,1695.0
1207,EU-28,2018,Articles of rare earths/metals nes,Import,75866921.84512259
1208,EU-28,2018,Articles of rare earths/metals nes,Export,25031967.577501398
1209,EU-28,2017,Articles of rare earths/metals nes,Import,74530979.47306658
1210,EU-28,2017,Articles of rare earths/metals nes,Export,31531851.8433986
1211,EU-28,2016,Articles of rare earths/metals nes,Import,75901843.600126
1212,EU-28,2016,Articles of rare earths/metals nes,Export,24690858.298352
1213,EU-28,2015,Articles of rare earths/metals nes,Import,53872102.8217086
1214,EU-28,2015,Articles of rare earths/metals nes,Export,28418921.5800956
1215,EU-28,2014,Articles of rare earths/metals nes,Import,46199050.7926059
1216,EU-28,2014,Articles of rare earths/metals nes,Export,20076481.5765522
1217,EU-28,2013,Articles of rare earths/metals nes,Import,45978456.499307595
1218,EU-28,2013,Articles of rare earths/metals nes,Export,29944843.7354995
1219,EU-28,2012,Articles of rare earths/metals nes,Import,51535771.5046978
1220,EU-28,2012,Articles of rare earths/metals nes,Export,28623393.571159303
1221,EU-28,2011,Articles of rare earths/metals nes,Import,55459748.439767
1222,EU-28,2011,Articles of rare earths/metals nes,Export,25409809.1402466
1223,EU-28,2010,Articles of rare earths/metals nes,Import,37763562.888393
1224,EU-28,2010,Articles of rare earths/metals nes,Export,20005636.2584496
1225,EU-28,2009,Articles of rare earths/metals nes,Import,25945416.0
1226,EU-28,2009,Articles of rare earths/metals nes,Export,26649401.0
1227,EU-28,2008,Articles of rare earths/metals nes,Import,41597386.0
1228,EU-28,2008,Articles of rare earths/metals nes,Export,27682421.0
1229,EU-28,2007,Articles of rare earths/metals nes,Import,39144879.0
1230,EU-28,2007,Articles of rare earths/metals nes,Export,16260277.0
1231,EU-28,2006,Articles of rare earths/metals nes,Import,32439019.0
1232,EU-28,2006,Articles of rare earths/metals nes,Export,12621298.0
1233,EU-28,2005,Articles of rare earths/metals nes,Import,26621309.0
1234,EU-28,2005,Articles of rare earths/metals nes,Export,10209326.0
1235,EU-28,2004,Articles of rare earths/metals nes,Import,31342911.0
1236,EU-28,2004,Articles of rare earths/metals nes,Export,9218517.0
1237,EU-28,2003,Articles of rare earths/metals nes,Import,34681041.0
1238,EU-28,2003,Articles of rare earths/metals nes,Export,8145585.0
1239,EU-28,2002,Articles of rare earths/metals nes,Import,34017101.0
1240,EU-28,2002,Articles of rare earths/metals nes,Export,9752417.0
1241,EU-28,2001,Articles of rare earths/metals nes,Import,34675606.0
1242,EU-28,2001,Articles of rare earths/metals nes,Export,5854493.0
1243,EU-28,2000,Articles of rare earths/metals nes,Import,35861246.0
1244,EU-28,2000,Articles of rare earths/metals nes,Export,3921918.0
1245,Faeroe Isds,2000,Articles of rare earths/metals nes,Import,212.0
1246,Faeroe Isds,1999,Articles of rare earths/metals nes,Import,46.0
1247,Faeroe Isds,1998,Articles of rare earths/metals nes,Import,66.0
1248,Faeroe Isds,1997,Articles of rare earths/metals nes,Import,58.0
1249,Fiji,2016,Articles of rare earths/metals nes,Export,18024.0
1250,Fiji,2015,Articles of rare earths/metals nes,Export,70182.0
1251,Fiji,2014,Articles of rare earths/metals nes,Import,156.0
1252,Fiji,2014,Articles of rare earths/metals nes,Export,58337.0
1253,Fiji,2013,Articles of rare earths/metals nes,Import,160.0
1254,Fiji,2013,Articles of rare earths/metals nes,Export,68228.0
1255,Fiji,2012,Articles of rare earths/metals nes,Export,705.0
1256,Fiji,2012,Articles of rare earths/metals nes,Re-Export,705.0
1257,Fiji,2010,Articles of rare earths/metals nes,Export,7228.0
1258,Fiji,2008,Articles of rare earths/metals nes,Export,11457.0
1259,Fiji,2007,Articles of rare earths/metals nes,Export,139750.0
1260,Fiji,2004,Articles of rare earths/metals nes,Export,5311.0
1261,Fiji,2002,Articles of rare earths/metals nes,Import,1763.0
1262,Finland,2018,Articles of rare earths/metals nes,Import,7313637.63758139
1263,Finland,2018,Articles of rare earths/metals nes,Export,2734.8573888
1264,Finland,2017,Articles of rare earths/metals nes,Import,13152414.981457
1265,Finland,2017,Articles of rare earths/metals nes,Export,23764.75402
1266,Finland,2016,Articles of rare earths/metals nes,Import,14320717.0
1267,Finland,2015,Articles of rare earths/metals nes,Import,7361468.0
1268,Finland,2015,Articles of rare earths/metals nes,Export,47325.0
1269,Finland,2014,Articles of rare earths/metals nes,Import,3532102.0
1270,Finland,2014,Articles of rare earths/metals nes,Export,54109.0
1271,Finland,2013,Articles of rare earths/metals nes,Import,5801390.0
1272,Finland,2013,Articles of rare earths/metals nes,Export,32468.0
1273,Finland,2012,Articles of rare earths/metals nes,Import,4710019.0
1274,Finland,2012,Articles of rare earths/metals nes,Export,27400.0
1275,Finland,2011,Articles of rare earths/metals nes,Import,8640448.0
1276,Finland,2011,Articles of rare earths/metals nes,Export,57416.0
1277,Finland,2010,Articles of rare earths/metals nes,Import,5916042.0
1278,Finland,2010,Articles of rare earths/metals nes,Export,598171.0
1279,Finland,2009,Articles of rare earths/metals nes,Import,2975467.0
1280,Finland,2009,Articles of rare earths/metals nes,Export,225732.0
1281,Finland,2008,Articles of rare earths/metals nes,Import,4662067.0
1282,Finland,2008,Articles of rare earths/metals nes,Export,7524.0
1283,Finland,2007,Articles of rare earths/metals nes,Import,7240317.0
1284,Finland,2006,Articles of rare earths/metals nes,Import,5352189.0
1285,Finland,2005,Articles of rare earths/metals nes,Import,5830543.0
1286,Finland,2004,Articles of rare earths/metals nes,Import,615173.0
1287,Finland,2003,Articles of rare earths/metals nes,Import,2409466.0
1288,Finland,2002,Articles of rare earths/metals nes,Import,3493065.0
1289,Finland,2002,Articles of rare earths/metals nes,Export,1948.0
1290,Finland,2001,Articles of rare earths/metals nes,Import,4189569.0
1291,Finland,2001,Articles of rare earths/metals nes,Export,2908.0
1292,Finland,2000,Articles of rare earths/metals nes,Import,1507307.0
1293,Finland,1999,Articles of rare earths/metals nes,Import,1475581.0
1294,Finland,1998,Articles of rare earths/metals nes,Import,94901.0
1295,Finland,1998,Articles of rare earths/metals nes,Export,32.0
1296,Finland,1997,Articles of rare earths/metals nes,Import,1802371.0
1297,Finland,1996,Articles of rare earths/metals nes,Import,317972.0
1298,Finland,1995,Articles of rare earths/metals nes,Import,331730.0
1299,Finland,1995,Articles of rare earths/metals nes,Export,1234.0
1300,Finland,1994,Articles of rare earths/metals nes,Import,161683.0
1301,Finland,1994,Articles of rare earths/metals nes,Export,32228.0
1302,Finland,1993,Articles of rare earths/metals nes,Import,125731.0
1303,Finland,1992,Articles of rare earths/metals nes,Import,85255.0
1304,Finland,1992,Articles of rare earths/metals nes,Export,56813.0
1305,Finland,1991,Articles of rare earths/metals nes,Import,74829.0
1306,Finland,1991,Articles of rare earths/metals nes,Export,495.0
1307,Finland,1990,Articles of rare earths/metals nes,Import,157667.0
1308,Finland,1989,Articles of rare earths/metals nes,Import,96779.0
1309,Finland,1989,Articles of rare earths/metals nes,Export,969.0
1310,Finland,1988,Articles of rare earths/metals nes,Import,35105.0
1311,Fmr Fed. Rep. of Germany,1990,Articles of rare earths/metals nes,Import,6567000.0
1312,Fmr Fed. Rep. of Germany,1990,Articles of rare earths/metals nes,Export,5106000.0
1313,Fmr Fed. Rep. of Germany,1989,Articles of rare earths/metals nes,Import,5915000.0
1314,Fmr Fed. Rep. of Germany,1989,Articles of rare earths/metals nes,Export,5248000.0
1315,Fmr Fed. Rep. of Germany,1988,Articles of rare earths/metals nes,Import,5657000.0
1316,Fmr Fed. Rep. of Germany,1988,Articles of rare earths/metals nes,Export,5573000.0
1317,Fmr Sudan,2009,Articles of rare earths/metals nes,Import,83.0
1318,Fmr Sudan,2008,Articles of rare earths/metals nes,Import,7.0
1319,Fmr Sudan,2004,Articles of rare earths/metals nes,Import,959.0
1320,Fmr Sudan,2002,Articles of rare earths/metals nes,Import,2847.0
1321,France,2018,Articles of rare earths/metals nes,Import,12393317.1529411
1322,France,2018,Articles of rare earths/metals nes,Export,8808780.62760528
1323,France,2018,Articles of rare earths/metals nes,Re-Import,1365.77260364
1324,France,2017,Articles of rare earths/metals nes,Import,5419037.44846568
1325,France,2017,Articles of rare earths/metals nes,Export,1299749.82206484
1326,France,2017,Articles of rare earths/metals nes,Re-Import,3732.72968744
1327,France,2016,Articles of rare earths/metals nes,Import,4751900.0
1328,France,2016,Articles of rare earths/metals nes,Export,1135386.0
1329,France,2015,Articles of rare earths/metals nes,Import,4236427.0
1330,France,2015,Articles of rare earths/metals nes,Export,2121827.0
1331,France,2014,Articles of rare earths/metals nes,Import,6649153.0
1332,France,2014,Articles of rare earths/metals nes,Export,1410379.0
1333,France,2013,Articles of rare earths/metals nes,Import,7225122.0
1334,France,2013,Articles of rare earths/metals nes,Export,2244384.0
1335,France,2012,Articles of rare earths/metals nes,Import,35207080.0
1336,France,2012,Articles of rare earths/metals nes,Export,2175716.0
1337,France,2011,Articles of rare earths/metals nes,Import,29205945.0
1338,France,2011,Articles of rare earths/metals nes,Export,2061555.0
1339,France,2010,Articles of rare earths/metals nes,Import,13676266.0
1340,France,2010,Articles of rare earths/metals nes,Export,3119044.0
1341,France,2009,Articles of rare earths/metals nes,Re-Import,4164.0
1342,France,2009,Articles of rare earths/metals nes,Import,11851763.0
1343,France,2009,Articles of rare earths/metals nes,Export,2171515.0
1344,France,2008,Articles of rare earths/metals nes,Import,16925981.0
1345,France,2008,Articles of rare earths/metals nes,Export,2351335.0
1346,France,2007,Articles of rare earths/metals nes,Import,19506328.0
1347,France,2007,Articles of rare earths/metals nes,Export,2848685.0
1348,France,2006,Articles of rare earths/metals nes,Import,12315668.0
1349,France,2006,Articles of rare earths/metals nes,Export,3642998.0
1350,France,2006,Articles of rare earths/metals nes,Re-Import,13811.0
1351,France,2005,Articles of rare earths/metals nes,Import,8828117.0
1352,France,2005,Articles of rare earths/metals nes,Export,3629455.0
1353,France,2004,Articles of rare earths/metals nes,Import,12956872.0
1354,France,2004,Articles of rare earths/metals nes,Export,1650340.0
1355,France,2003,Articles of rare earths/metals nes,Import,10977208.0
1356,France,2003,Articles of rare earths/metals nes,Export,3232599.0
1357,France,2003,Articles of rare earths/metals nes,Re-Import,23750.0
1358,France,2002,Articles of rare earths/metals nes,Import,9100703.0
1359,France,2002,Articles of rare earths/metals nes,Export,1415183.0
1360,France,2002,Articles of rare earths/metals nes,Re-Import,16986.0
1361,France,2001,Articles of rare earths/metals nes,Import,10772092.0
1362,France,2001,Articles of rare earths/metals nes,Export,1292979.0
1363,France,2001,Articles of rare earths/metals nes,Re-Import,4478.0
1364,France,2000,Articles of rare earths/metals nes,Import,13511987.0
1365,France,2000,Articles of rare earths/metals nes,Export,1100465.0
1366,France,2000,Articles of rare earths/metals nes,Re-Import,7161.0
1367,France,1999,Articles of rare earths/metals nes,Import,10684266.0
1368,France,1999,Articles of rare earths/metals nes,Export,1801495.0
1369,France,1998,Articles of rare earths/metals nes,Import,8128388.0
1370,France,1998,Articles of rare earths/metals nes,Export,971205.0
1371,France,1997,Articles of rare earths/metals nes,Export,312963.0
1372,France,1997,Articles of rare earths/metals nes,Import,5170272.0
1373,France,1996,Articles of rare earths/metals nes,Import,10762297.0
1374,France,1996,Articles of rare earths/metals nes,Export,3182683.0
1375,France,1995,Articles of rare earths/metals nes,Import,10994709.0
1376,France,1995,Articles of rare earths/metals nes,Export,4356010.0
1377,France,1994,Articles of rare earths/metals nes,Import,4250316.0
1378,France,1994,Articles of rare earths/metals nes,Export,1579068.0
1379,French Polynesia,2014,Articles of rare earths/metals nes,Import,15.0
1380,French Polynesia,2013,Articles of rare earths/metals nes,Import,29.0
1381,FS Micronesia,2010,Articles of rare earths/metals nes,Export,48000.0
1382,FS Micronesia,2009,Articles of rare earths/metals nes,Export,80000.0
1383,FS Micronesia,2008,Articles of rare earths/metals nes,Export,51684.0
1384,FS Micronesia,2007,Articles of rare earths/metals nes,Export,135053.0
1385,Gabon,2008,Articles of rare earths/metals nes,Import,16493.0
1386,Gabon,2004,Articles of rare earths/metals nes,Import,20.0
1387,Gabon,2004,Articles of rare earths/metals nes,Export,711.0
1388,Gabon,1999,Articles of rare earths/metals nes,Export,781.0
1389,Gambia,2011,Articles of rare earths/metals nes,Import,10.0
1390,Gambia,2003,Articles of rare earths/metals nes,Import,2230.0
1391,Gambia,2002,Articles of rare earths/metals nes,Import,1251.0
1392,Gambia,1996,Articles of rare earths/metals nes,Import,1226.0
1393,Georgia,2016,Articles of rare earths/metals nes,Import,191.0
1394,Georgia,1998,Articles of rare earths/metals nes,Export,9149.0
1395,Germany,2018,Articles of rare earths/metals nes,Import,51567072.0491945
1396,Germany,2018,Articles of rare earths/metals nes,Export,19289024.8188345
1397,Germany,2017,Articles of rare earths/metals nes,Import,57075159.6481554
1398,Germany,2017,Articles of rare earths/metals nes,Export,15192849.4101853
1399,Germany,2016,Articles of rare earths/metals nes,Import,64613942.25295021
1400,Germany,2016,Articles of rare earths/metals nes,Export,15539375.2919896
1401,Germany,2015,Articles of rare earths/metals nes,Import,47157262.7320141
1402,Germany,2015,Articles of rare earths/metals nes,Export,16130899.6568186
1403,Germany,2014,Articles of rare earths/metals nes,Import,44938960.38346121
1404,Germany,2014,Articles of rare earths/metals nes,Export,18709365.751665
1405,Germany,2013,Articles of rare earths/metals nes,Import,46822539.6380983
1406,Germany,2013,Articles of rare earths/metals nes,Export,22394847.7040818
1407,Germany,2012,Articles of rare earths/metals nes,Import,54947417.11775229
1408,Germany,2012,Articles of rare earths/metals nes,Export,30078019.340896502
1409,Germany,2011,Articles of rare earths/metals nes,Import,67559439.2216178
1410,Germany,2011,Articles of rare earths/metals nes,Export,31593377.571184803
1411,Germany,2010,Articles of rare earths/metals nes,Import,48023194.6650291
1412,Germany,2010,Articles of rare earths/metals nes,Export,22767863.342147198
1413,Germany,2009,Articles of rare earths/metals nes,Import,28828558.0357112
1414,Germany,2009,Articles of rare earths/metals nes,Export,15369011.641161801
1415,Germany,2008,Articles of rare earths/metals nes,Import,30606042.8185438
1416,Germany,2008,Articles of rare earths/metals nes,Export,34979566.663430996
1417,Germany,2007,Articles of rare earths/metals nes,Import,21176000.0
1418,Germany,2007,Articles of rare earths/metals nes,Export,24532000.0
1419,Germany,2006,Articles of rare earths/metals nes,Import,12783000.0
